Analysis for Result

ACCURACY REPORT:
Overall accuracy:                        0.78723404
Accuracy within 1 phone:                 0.91122524
Accuracy within 2 phones:                0.96918562
Average edit distance from gold:         0.06426354
Average feature edit distance from gold: 0.08179073

Performance associated with each phone in Result
Phone in Result	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
ˈa	|	0.22990353697749197	|	0.37942122186495175	|	0.08823893148651991
a	|	0.2558139534883721	|	0.4883720930232558	|	0.15220632081097196
l	|	0.17894736842105263	|	0.26842105263157895	|	0.06356275303643726
ˈu	|	0.16593886462882096	|	0.2445414847161572	|	0.07532751091703056
n	|	0.24780701754385964	|	0.3908872901678657	|	0.08729939125622584
ə	|	0.24803149606299213	|	0.3986636971046771	|	0.0896436525612472
d	|	0.1656441717791411	|	0.2795031055900621	|	0.07465360726230291
p	|	0.21172638436482086	|	0.3050847457627119	|	0.06897001303780968
ˈo	|	0.22093023255813954	|	0.3372093023255814	|	0.0838550983899821
s	|	0.2089041095890411	|	0.32752613240418116	|	0.07585097829000269
t	|	0.2156398104265403	|	0.3434343434343434	|	0.07896270396270397
w	|	0.1875	|	0.375	|	0.08974358974358976
ɡ	|	0.23157894736842105	|	0.30851063829787234	|	0.06853518821603927
e	|	0.23366336633663368	|	0.36585365853658536	|	0.08383080334299854
v	|	0.1625	|	0.24050632911392406	|	0.03237585199610516
ˈə	|	0.11764705882352941	|	0.29411764705882354	|	0.06787330316742082
r	|	0.26284875183553597	|	0.432475884244373	|	0.0996475389562207
z	|	0.34285714285714286	|	0.6857142857142857	|	0.19725274725274725
i	|	0.36363636363636365	|	0.5918367346938775	|	0.11813186813186809
ˈi	|	0.25405405405405407	|	0.41081081081081083	|	0.08523908523908523
ʒ	|	0.2	|	0.32	|	0.11384615384615383
d͡ʒ	|	0.14705882352941177	|	0.22388059701492538	|	0.051951779563719866
u	|	0.288135593220339	|	0.5022026431718062	|	0.1507116231785836
ˈe	|	0.16778523489932887	|	0.31543624161073824	|	0.07627774909654106
m	|	0.29535864978902954	|	0.5341880341880342	|	0.11785009861932942
t͡s	|	0.23255813953488372	|	0.3855421686746988	|	0.07228915662650601
o	|	0.4090909090909091	|	0.6818181818181818	|	0.12237762237762237
j	|	0.26344086021505375	|	0.39779005524861877	|	0.08797280067998298
k	|	0.23768115942028986	|	0.4036697247706422	|	0.10626911314984708
o̯	|	0.24	|	0.4666666666666667	|	0.14230769230769227
t͡ʃ	|	0.20155038759689922	|	0.3252032520325203	|	0.0692620387742339
b	|	0.25742574257425743	|	0.45918367346938777	|	0.1053767660910518
ɨ	|	0.3125	|	0.5648148148148148	|	0.10274216524216523
f	|	0.2761904761904762	|	0.4423076923076923	|	0.121301775147929
e̯	|	0.30434782608695654	|	0.6231884057971014	|	0.13043478260869565
ʃ	|	0.26229508196721313	|	0.45901639344262296	|	0.13808322824716265
ˈɨ	|	0.21333333333333335	|	0.25333333333333335	|	0.05128205128205128
