Analysis for Gold

ACCURACY REPORT:
Overall accuracy:                        0.68448023
Accuracy within 1 phone:                 0.84407028
Accuracy within 2 phones:                0.93997072
Average edit distance from gold:         0.10649914
Average feature edit distance from gold: 0.12146638

Performance associated with each phone in Gold
Phone in Gold	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
ˈa	|	0.2913907284768212	|	0.5049668874172185	|	0.11197784004075399
a	|	0.36923076923076925	|	0.7230769230769231	|	0.18890532544378694
l	|	0.2698412698412698	|	0.4074074074074074	|	0.09676434676434675
ˈu	|	0.2564102564102564	|	0.42735042735042733	|	0.12278106508875743
n	|	0.35268817204301073	|	0.6556603773584906	|	0.13275580551523952
ə	|	0.3551587301587302	|	0.6591422121896162	|	0.1313162007292933
d	|	0.27439024390243905	|	0.4382716049382716	|	0.09164292497625831
p	|	0.27450980392156865	|	0.4421768707482993	|	0.09386446886446886
ˈo	|	0.3595505617977528	|	0.6741573033707865	|	0.16961970613656008
s	|	0.2604166666666667	|	0.4204946996466431	|	0.09112530578961674
t	|	0.27380952380952384	|	0.4722222222222222	|	0.10081585081585086
w	|	0.30612244897959184	|	0.46938775510204084	|	0.09419152276295134
ɡ	|	0.32323232323232326	|	0.6020408163265306	|	0.11813186813186811
e	|	0.3142857142857143	|	0.510158013544018	|	0.09823754123979864
v	|	0.24050632911392406	|	0.46153846153846156	|	0.08234714003944775
ˈə	|	0.391304347826087	|	0.9565217391304348	|	0.18143812709030102
r	|	0.3440702781844802	|	0.592948717948718	|	0.12580128205128208
ˈi	|	0.40782122905027934	|	0.6368715083798883	|	0.11012032660077353
ʒ	|	1.0	|	1.7692307692307692	|	0.4689349112426037
d͡ʒ	|	0.15151515151515152	|	0.23076923076923078	|	0.05029585798816568
u	|	0.33796296296296297	|	0.5645933014354066	|	0.15320206109679793
j	|	0.3622448979591837	|	0.6387434554973822	|	0.14015304067660092
ˈe	|	0.30201342281879195	|	0.5704697986577181	|	0.12674238513164687
i	|	0.4854368932038835	|	0.93	|	0.14557692307692308
m	|	0.31877729257641924	|	0.584070796460177	|	0.11427842069434992
t͡s	|	0.9770114942528736	|	1.9761904761904763	|	0.3736263736263734
o	|	0.6129032258064516	|	1.096774193548387	|	0.1792803970223325
k	|	0.3160919540229885	|	0.5757575757575758	|	0.1384032634032634
o̯	|	0.1791044776119403	|	0.34328358208955223	|	0.08639494833524683
t͡ʃ	|	0.30708661417322836	|	0.628099173553719	|	0.1346153846153846
b	|	0.29292929292929293	|	0.5104166666666666	|	0.11598557692307691
ɨ	|	0.3867924528301887	|	0.8613861386138614	|	0.1679360243716679
ˈɨ	|	0.4090909090909091	|	0.8181818181818182	|	0.13286713286713284
f	|	0.3076923076923077	|	0.5048543689320388	|	0.12098581030619864
z	|	0.8484848484848485	|	1.4242424242424243	|	0.2494172494172495
e̯	|	0.4375	|	0.890625	|	0.18509615384615385
ʃ	|	0.6507936507936508	|	1.3333333333333333	|	0.21367521367521364
